issueKey;title;resolution;status;assignee;createdDateEpoch;resolvedDateEpoch;type;attachments;brokenBy;description;comments;
BCEL-186;[BCEL-186] Performance degradation with the UTF8 cache;Fixed;Closed;Unassigned;1419951570000;1423075089000;Bug;[patch2.diff, revert-ConstantUtf8-cache.diff];[];[I'd love to see 6.0 released. Here was the last vote: http://apache-commons.680414.n4.nabble.com/VOTE-Release-BCEL-6-0-based-on-RC3-td4667129.html Konstantin Kolinko reported some issues with caching that blocked the release: I noted new methods that introduced caching into classfile.ConstantUtf8 class. BCEL_DONT_CACHE should at least have static setter, or a static setter for a cache instance / a factory class. RELEASE-NOTES.txt describes this change as BCEL-163 Incorporate patch file from Findbugs which does not say much about this change. Actually this change introduced caching for ConstantUtf8 and ObjectType instances. Emmanuel Bourg did some investigation and testing and reported back: If nobody object I'll remove this cache, the impact on the performance is too important to enable it by default, and the static state smells like a quick and dirty implementation. This feature could return as a pluggable cache if someone wants to provide a patch. garydgregory suggested adding a flush method to clear the cache in ObjectType];[Thank you for offering your help but JIRA is not the right place to discuss releases. Please join us on the dev list instead. This patch removes the cache in ConstantUtf8. Konstantin Kolinko and Emmanuel Bourg investigated and found it had a negative impact on performance. Also the feature isn't well implemented due to the static state it introduces. Hi Emmanuel. I opened the bug as a place to attach patches for release blockers. I'm afraid you saw the bug before I had a chance to attach the patch so that wasn't clear. Perhaps we can reopen and possibly rename this issue? In any case, I hope you'll take a look at the attached patch which resolves the issue brought up in the last RC vote. Thanks again for your help. Ok, let's retitle the ticket and focus on a single issue then. Thanks Emmanuel. Is this something we could check in yet? I'm not sure what the process is for reviewing and merging. Thanks! Could we merge this? I believe this was wanted from the discussion on the mailing list It might be better to keep the getInstance() method, and change it so that it creates a new instance instead of returning a cache entry. This would make it easier to provide caching later if a more performant way of doing it is found. i.e. keep the Constant class as it is, and just update the ConstantUtf8.getInstance method. sebb@apache.org Sure, that works for me. I think either way would be fine. I attached patch2.diff that does that. Thanks so much for taking a look Would you guys be able to take a look at the patch? Thanks! Could we get this change in? Thanks I added a different fix, merely changing getInstance to public static ConstantUtf8 getInstance(String s) {    return new ConstantUtf8(s).} This leaves the cache implementation in place. I can see some simple changes that might improve the performance. Keeping the alternate implementation allows this to be tested. URL: http://svn.apache.org/r1652541 Log: BCEL-186 Performance degradation with the UTF8 cache getInstance no longer uses the cache Have tried using IODH to create the HashMap. Still about 4 times slower. Great, thank you sebb@apache.org! I'd love to see a new release of BCEL now that this issue is fixed. Should we mark this bug as resolved? Fixed here: https://github.com/apache/commons-bcel/commit/fbcd823d35677e12d3bc37db531f3f18cdb17535];
BCEL-187;[BCEL-187] Verification error when an invoke references a method defined in superclass;Fixed;Closed;Charles Honton;1420465839000;1437195427000;Bug;[BCEL-187-tests-src.zip, BCEL-187.patch, BCEL-187.zip];[];[Assuming a class A with a method foo() and a class B subclass of A. If an invoke opcode references the method B.foo() then the bytecode verifier raises an error with the following error message: Referenced method 'foo' with expected signature '()void' not found in class 'B'. The native verifier does allow the method to be declared in some superinterface, which the Java Virtual Machine Specification, Second Edition does not. I can't find where in the Java Virtual Machine Specification, Second Edition this restriction is defined. The verification of the bytecode generated by the following code fails: public class TestLegalInvokeInterface01{    public static void test1(Interface01 t){        t.run().    }}interface Interface01 extends Runnable {    }];[Attach patch with: Fix for BCEL-187 Test for BCEL-187 Attach zip with: Classfile for test for BCEL-187 jejecool, Mark Thomas said on the mailing list that the following would help him commit this patch: After looking at BCEL-187 for a minute or two I can see a whole pile of work that needs to be done before I'd even think about committing anything. Just from that quick look: 1. Review the svn history to see if there are any pointers to which part of the JVM spec defines the restriction. 2. Review the JVM spec to see if I can see the restriction 3. Look at the byte code for the provided example to see which class the invoke opcode references. Better yet, write a disabled BCEL unit test to show this. 4. The structure of the test case looks odd. I suspect it aligns with other patches for other issues but nowhere is that explained. 5. The class files provided do not have any attached source. Without the source code, we have no idea (OK I could fire up a decompiler but that is another task) what is actually in those classes. To put it another way, the current code asserts one behaviour. The bug report asserts another. No evidence is provided to support either position. Given that most (all?) the current committers likely to work on BCEL don't have a deep knowledge of the JVM specs some research is required to figure out which is correct. I've set out above how I'd do the research. I'm sure there are other, better approaches. Attach zip with: Java sources for test for BCEL-187 Here the sources used to generate the classfile test cases. Here is some element of the Java Virtual Machine specification about this issue http://docs.oracle.com/javase/specs/jvms/se6/html/ConstantPool.doc.html#86899 Method resolution attempts to look up the referenced method in C and its superclasses: If C declares a method with the name and descriptor specified by the method reference, method lookup succeeds. Otherwise, if C has a superclass, step 2 of method lookup is recursively invoked on the direct superclass of C. Otherwise, method lookup attempts to locate the referenced method in any of the superinterfaces of the specified class C. If any superinterface of C declares a method with the name and descriptor specified by the method reference, method lookup succeeds. Otherwise, method lookup fails. Since the old revision of the Java Virtual Machine specification, some precisions have been added to this chapter. You can find the last revision here: https://docs.oracle.com/javase/specs/jvms/se8/jvms8.pdf Committed revision 1691680.];
BCEL-188;[BCEL-188] Invalid verification of the returned value of a method;Fixed;Closed;Unassigned;1420544493000;1425757171000;Bug;[BCEL-188-2.patch, BCEL-188-3.patch, BCEL-188-3.zip, BCEL-188.patch];[];[The bytecode generated from the following code produces a verification error:     public static Object test(){        return new Object().    } Here is the error message: Pass 3b, method number 2 ['public static Object test()']: VERIFIED_REJECTED Constraint violated in method 'public static Object test()': Returned type void does not match Method's return type java.lang.Object The problem also occurs for all kind of returned value: primitive types (byte, int, etc.), array , null, object, …];[Attach patch with: Fix for BCEL-188 Test for BCEL-188 Thank you for the patch Jérôme. Do you have the TestReturn01.class file you crafted with the invalid return? I didn't split correctly the test. The TestReturn01.class file is available in the zip attached to BCEL-184 (https://issues.apache.org/jira/secure/attachment/12687705/BCEL-184.zip) Attach new patch with (supersedes the previous one BCEL-188.patch): Fix for BCEL-188 Test for BCEL-188 Previous patch does not manage byte type in Type.normalizeForStackOrLocal(). New patch handles them correctly and also adds a new test. Attach patch with: Fix for BCEL-188 Test for BCEL-188 Attach zip with: Classfile for test for BCEL-188 This patch supersedes previous patches. Fix error when returning arrays and error when returning null. jejecool can you add the source for the classfile as well? Patch applied. Mnay thanks. It still would be nice to get some form of source for the class file. The invalid classfiles defined in these tests cannot be generated from Java source. Currently, to produce them I modify a valid classfile with a disassembler. This method is not the best to obtain something documented well ebourg suggests in BCEL-184 to use Jasmin to generate these classfiles.];
BCEL-189;[BCEL-189] Wrong field resolution in the verifier may lead to verification error;Unresolved;Open;Unassigned;1420707834000;0;Bug;[BCEL-189-2.patch, BCEL-189-2.zip, BCEL-189.patch, BCEL-189.zip];[];[The field reference resolution is not implemented correctly in the verifier. This may lead to an unresolved field reference that fails the verification of a correct classfile. Here is a Java example that fails: public class B extends A{    public void test(){        int i = this.field.    }}class A {    int field.} See chapter 5.4.3.2 Field Resolution of the The Java Virtual Machine Specification Second Edition for more information (http://docs.oracle.com/javase/specs/jvms/se5.0/html/ConstantPool.doc.html#71685)];[Attach patch with: Fix for BCEL-189 Test for BCEL-189 Attach zip with: Classfile for test for BCEL-189 Attach patch with: Fix for BCEL-189 Test for BCEL-189 Attach zip with: Classfile for test for BCEL-189 This patch supersedes previous patches. Manage access of fields defined in super interfaces. Is it necessary to keep the Resolver class public? Are alternative implementations likely to be written? I'd suggest giving all new classes / fields / methods the minimum visibility necessary for things to work properly. We can always increase the visibilty later if a use case emerges that requires it. Decreasing the visibilty is a lot harder. +1 And ideally don't have any protected or public mutable fields. instead use getter/setter methods. Actually it has to be public since it's used in different packages.];
BCEL-190;[BCEL-190] Type inference computing not correct in bytecode verifier;Unresolved;Open;Unassigned;1420733538000;0;Bug;[BCEL-190.patch];[];[As described in the verifier documentation, there are some known issues in the variable type inference computing. JustIce uses object generalization during pass 3b, as supposed by Sun. However, there are better methods such as the idea proposed by Staerk et al.: using sets of object types. JustIce may reject code that is not rejected by traditional JVM-internal verifiers for this reason. The corresponding checks all have some "TODO" tag with an explanation. they're all in the 'Pass3bVerifier' files. Users encountering problems should simply comment them out (or uncomment them) as they like. Here is a simple example that reproduces this issue. It is rejected by the verifier:     public void test1(boolean b) throws IOException {        Appendable s.        if(b) {            s = System.out.        }        else {            s = new StringBuilder().        }        test2(s).    }        public void test2(Appendable s){} To avoid this example to be rejected by the verifier, it should be more tolerant. This may lead to accept some invalid bytecode but IMHO it is preferable. Actually there are already some bugs that accept invalid bytecode, especially in invokeinterface analyze.];[Attach patch with: Partial Fix for BCEL-190 Test for BCEL-190 The fix consists in ignoring the assignement compatibility checks when the expected type is an interface. The verifier may not reject some invalid classfiles with this fix. This kind of workaround is comparable to the implementation done in the Oracle JVM but it is not complete. The Oracle JVM does some additional tests at runtime when executing the opcode when interfaces are involved. See §16.1.2 of Robert F. Stärk, Joachim Schmid, and Egon Börger. Java and the Java Virtual Machine – Definition, Verification, Validation. Springer–Verlag, 2001 Sun’s JDK 1.2 verifier does not reject the bytecode. Instead it inserts an additional run-time check for methods with arguments of interface type. Hence, the compatibility of method arguments has to be checked at run- time in contradiction to the JVM specification. A complete fix may use the sets of reference types as described by Stärk in the same chapter.];
BCEL-191;[BCEL-191] Verifier assumes the classes of the verifier are in the classpath of the verified class;Unresolved;Open;Unassigned;1421136008000;0;Bug;[BCEL-191.patch];[];[When verifying a class, the verifier looks for this class and its dependencies in a classpath configured for this verification. If the classes of the verifier itself are not in this classpath, then an error can occur. The causes is the use of the internal class org.apache.bcel.verifier.structurals.GenericArray to mock the array class when a method invokation is done on an array. If the class GenericArray is not available in the classpath of the verifier class, we get the following error: Exception in thread "main" org.apache.bcel.verifier.exc.AssertionViolatedException: INTERNAL ERROR: Some RuntimeException occured while verify()ing class 'org.apache.bcel.verifier.tests.TestArray01', method 'public static void test1()'. Original RuntimeException's stack trace: — org.apache.bcel.verifier.exc.AssertionViolatedException: INTERNAL ERROR: Missing class: java.lang.ClassNotFoundException: Exception while looking for class org.apache.bcel.verifier.structurals.GenericArray: java.io.IOException: Couldn't find: org/apache/bcel/verifier/structurals/GenericArray.class at org.apache.bcel.verifier.structurals.InstConstraintVisitor.visitINVOKEVIRTUAL(InstConstraintVisitor.java:2059) … Here is a simple example of code that raises this exception:     public static void test1(){        String[] a = new String[4].        a.equals(null).    }];[Attach patch with: Fix for BCEL-191 As I understand the patch removes GenericArray completely, what do we lose by not mocking the array? Currently, the GenericArray is used when the verifier detects that the receiver of a method invokation is an array. In this case, the type of the receiver (ArrayType) is replaced by the type ObjectType that references the class GenericArray. To verify that the receiver of the called method is compatible with the method, the verifier uses the method Repository.instanceOf(String, String). In our case, the instanceOf method checks that GenericArray is compatible with the type that defines the method (Object in my example). Instead of mocking an ArrayType with an ObjectType, I kept the ArrayType and use the method ReferenceType.isCastableTo(Type). This method already manages the ArrayType so there is no need to mock it with GenericArray class.];
BCEL-192;[BCEL-192] Verification error when defining an inner class;Unresolved;Open;Unassigned;1421137206000;0;Bug;[BCEL-192.patch, BCEL-192.zip];[];[The verification of the following code fails:     public void test(){        new Runnable() {                        @Override            public void run() {            }        }.    } The cause is a wrong verification of field modification on uninitialized object. The modification of an uninitialized object is allowed in a constructor if this object is the receiver of the constructor. Here is the explanation from the §4.9.4 of The Java Virtual Machine Specification, Second Edition: The instance initialization method (§3.9) for class myClass sees the new uninitialized object as its this argument in local variable 0. Before that method invokes another instance initialization method of myClass or its direct superclass on this, the only operation the method can perform on this is assigning fields declared within myClass.];[Attach patch with: Fix for BCEL-192 Test for BCEL-192 Attach zip with: Classfile for test for BCEL-192 I get a test failure: testInvalidUninitializedObjectAccess(org.apache.bcel.verifier.VerifierUninitializedTestCase)  Time elapsed: 0.127 sec  <<< ERROR!org.apache.bcel.verifier.exc.AssertionViolatedException: INTERNAL ERROR: Some RuntimeException occured while verify()ing class 'org.apache.bcel.verifier.tests.TestUninitialized04', method 'public void <init>()'. Original RuntimeException's stack trace:---org.apache.bcel.verifier.exc.AssertionViolatedException: INTERNAL ERROR: Field 'o' not found in org.apache.bcel.verifier.tests.TestUninitialized04        at org.apache.bcel.verifier.structurals.InstConstraintVisitor.visitPUTFIELD(InstConstraintVisitor.java:2647)        at org.apache.bcel.generic.PUTFIELD.accept(PUTFIELD.java:85)        at org.apache.bcel.generic.InstructionHandle.accept(InstructionHandle.java:291)        at org.apache.bcel.verifier.structurals.ControlFlowGraph$InstructionContextImpl.execute(ControlFlowGraph.java:196)        at org.apache.bcel.verifier.structurals.Pass3bVerifier.circulationPump(Pass3bVerifier.java:206)        at org.apache.bcel.verifier.structurals.Pass3bVerifier.do_verify(Pass3bVerifier.java:360) I suspect BCEL-189 has to be fixed first. Yes, BCEL-189 has to be fixed first :-/];
BCEL-193;[BCEL-193] aastore instruction should not raise a verify error if an assignment compatiblity error is detected;Fixed;Closed;Unassigned;1421148764000;1425755564000;Bug;[BCEL-193.patch, BCEL-193.zip];[];[The following valid code raises a verify error: public class TestArrayAccess01 extends XTestArray01{    public static void test(){        XTestArray01[] array = new TestArrayAccess01[1].        array[0] = new XTestArray01().    }   }class XTestArray01 {} The code above will throw an ArrayStoreException at runtime but the generated bytecode is valid. The Java Virtual Machine Specification Second Edition is ambigous about this kind of issue. It states in §4.8.2 Structural Constraints (http://docs.oracle.com/javase/specs/jvms/se5.0/html/ClassFile.doc.html#9308): The type of every value stored into an array of type reference by an aastore instruction must be assignment compatible (§2.6.7) with the component type of the array. But in the aastore opcode description, there is no reference to any kind of linking or verification error. The assignment compatiblity error is a runtime exception. In the Java SE 7 Edition of _The Java Virtual Machine Specification, the §4 has been modified (http://docs.oracle.com/javase/specs/jvms/se7/html/jvms-4.html#jvms-4.9.2): The type of every value stored into an array by an aastore instruction must be a reference type. The component type of the array being stored into by the aastore instruction must also be a reference type. The assignment compatibility check must not be done during the verification of the bytecode but during its execution.];[Attach patch with: Fix for BCEL-193 Test for BCEL-193 Attach zip with: Classfile for test for BCEL-193 Interesting, but isn't it a good thing that the verifier is able to catch more errors than strict spec compliance issues? I don't think so. If the classfile is compliant with the specification, the verifier must not reject it. The ArrayStoreException is not an error (java.lang.Error) and is a normal exception that can be caught by the application such as a NullPointerException or a ClassCastException. In §4.9 of The Java Virtual Machine Specification Second Edition states: It (the bytecode verifier) should certify all code generated by Sun's compiler for the Java programming language Here is the example defined in the ArrayStoreException javadoc: Object x[] = new String[3].x[0] = new Integer(0). If this code should be rejected by the verifier, then the following code defined in ClassCastException should also: Object x = new Integer(0).System.out.println((String)x). This kind of checks does not concern the verifier, they may be made by code analyzer such as PMD. I agree with Jérôme. Being too strict is just as much of a bug as not being strict enough. I'll review the patch over the weekend with a view to getting it applied. It would be better if some sort of source code - worst case a description of what they contain - was provided for the class files in the zip. Patch applied with only trivial whitespace changes. Many thanks. My comment re source information for the class files still stands but I'm happy to resolve this issue without it. (Worst case if we ever need to we can reverse engineer the class files).];
BCEL-194;[BCEL-194] LocalVariableGen hashCode() function is incorrrect.;Fixed;Closed;Unassigned;1423084100000;1423086865000;Bug;[LocalVariableGen.diff];[];[The BCEL API allows a user to change the location of a local variable. Thus, using 'index' as part of the hash function is incorrect.];[Fixed, thank you Mark.];
BCEL-195;[BCEL-195] addition of hashCode() to generic/Instruction.java breaks Targeters;Fixed;Closed;Unassigned;1423085698000;1465922576000;Bug;[compare.diff, select-init.diff];[];[Revision 1532198 added a hashCode() function to the Instruction class. Unfortunately, this breaks the Instruction targeting mechanism. I understand the goal of trying to reuse instructions - an 'iadd' is the same as any other 'iadd'. However, one 'goto 50' is not the same as another 'goto 50' due to the way Targeters are implemented. If branch instructions are reused, then only one entry gets put on the Targeter list. So when some api is used to modify the instruction list and location 50 becomes location 52 ONLY ONE of the branches gets updated. A very bad thing. So unless you modify the hash to special case branch instructions (and there might be other instructions needing special treatment as well) its broken. We fixed it by simply commenting the hash out to make things like they used to be and all works great.];[Do you think it would be possible to build a test case to secure this fix? I know, I know... Unfortunately, the simplest way for me would require you (or somebody on the team) to install Daikon. Otherwise, I not sure how to proceed. In any case, I would prefer to get all my issues on board first so you can see which make the 6.0 cut. Thank you your all your help. Mark Ok let me recap: InstructionHandler contains a Set of InstructionTarget. If the same targeter is added twice it's referenced only once The BranchInstruction hierarchy implements InstructionTarget and inherit the equals/hashCode methods from the base abstract Instruction class Before r1532198 the Instruction class defined the equals() method but not hashCode(). Thus two instructions that were equal didn't have the same hashcode. This was a violation of the equals/hashCode contract (equal objects must have the same hashcode). This flaw allowed two distinct but equal instances of a BranchInstruction to be listed as targeters of the same InstructionHandler, because the HashSet holding the targeters checks the hashcode before calling equals() to detect if it already contains the element. The addition of Instruction.hashCode() in r1532198 fixed this flaw but had the side effect of "merging" equal but different BranchInstructions in the set of targeters. The issue here is not Instruction.hashCode() which is correct, but the equals() implementation that is wrong. I agree with you that two GOTO 50 shouldn't be considered equal, it doesn't make sense for flow instructions. The question is, do we even need this equals() method? What is it really used for? I removed it and no test complained (but we have a poor coverage). I'm pondering if I should either remove it (instruction equality can still be checked with InstructionComparator) or just remove the code related to BranchInstruction from InstructionComparator. so you're suggesting I try turning Instruction.hashCode() back on and removing Instruction.equals() instead? I can try that with our test set. Does InstructionComparator.equals get used by the HashSet<InstructionTargeter>.add() method? If so, maybe the soulution is to change the (applicable part of) the code to                 } else if (i1 instanceof BranchInstruction) {                    return false.                } else if ............ Okay - thanks for the pointer to InstructionComparator. I have tested and prepared a new patch for this problem. Instruction.hash and Instruction.equal are left untouched. InstructionComparator is modified to always say two branch instructions are not equal. This fix exposed another problem in the order of initialization for Select instructions. A fix for that is included as well. Thank you Mark. Could you explain the issue with the Select initialization? Does it occur when Instruction.equals() is removed? I'd like to cover that with a test. I think it would not occur if there was no Instruction.equals as then InstructionComparator would no longer be called. The initialization order issue is hidden in the super call to BranchInstruction init which calls setTarget which calls notifyTarget which calls addTargeter which calls targeters.add which calls the java runtime for HashSet which leads back to Instruction.equals which calls InstructionComparator.equals which sees it has a Select and calls getTargets which returns null as the rest of the select instruction fields have not been set and t1.length goes boom I believe I never saw it before as we had the hash function commented out. You probably never saw it due to lack of code coverage. Given that (I believe) InstructionComparator is fixed, I think you want to leave in Instruction.equals so that the simple instructions do get cached. And after thinking about this some more to write this email - I'm wondering if InstructionComparator should always return false for Select as well? The odds of two identical switches located at different locations in the code is probably close to zero. Certainly never happens in our exhaustive test suite. What do you think? Mark Well, about 6 months later and we still haven't run into any problems with Select. So I'll answer my own question and say we should just go ahead with the change as proposed. Thanks. I have updated the diff file to be relative to the current trunk. It seems to me that having to delay setting the default target until the rest of the superclass has been built is a workround for a design issue. Constructors should not allow "this" to escape. There's another design problem which is that the setTarget() method is called from the ctor but is overrideable. This can lead to problems with subclasses. [Easy enough to fix this by extracting the code into a private method shared by ctor and setTarget() - or just duplicating the code in the ctor] I think the fact that all branch instructions have the same hash is a red herring. So long as one GOTO 50 compares equal with another GOTO 50, and does not compare equal with a GOTO 51, then it's possible to ensure that one, and only one, instance is added to the list. So I don't understand the comment However, one 'goto 50' is not the same as another 'goto 50' due to the way Targeters are implemented. As I see it, the problem here is that when two Instructions have the same hashcode, then the code needs to use the equals method to distinguish them, and the equals method needs data that has not yet been set up. Removing the definition of the hashCode does not solve this problem, it just makes it very unlikely to occur (because Object hashCode collisions are deliberately rare). An alternative solution would be to ensure that the hashCode for branches took account of the target somehow. Or at least allow non-variable instructions to be shared by keeping the existing hashcode method and overriding it with a call to System.identityHashCode() for variable instructions such as branches. This should be easy to test. I need to think about this some more. Maybe there is a problem with Targeters being confused about Instructions vs Instruction handles. After I get Daikon running again with the latest 'trunk' version of BCEL, I will look at this. Okay, I think I grok this now. In a sense, we were both correct. I think you are correct that you can share branches with the same target. but it didn't work properly due to problems in other code. My change to InstructionComparator (inadvertently) worked around these problems. There were two issues if you are going to share branch instructions: dispose cannot set the target to null because somebody else might be using it. you cannot allow duplicate targeters (interestingly, the 'fix' was in the code, but commented out) targeters.diff has these changes. Please review and see what you think. I have not had a chance to review the changes to Select.java. I will try to get that done tomorrow. InstructionHandle.addTargeter(t) currently has the code:         //if(!targeters.contains(t)) // (A)        targeters.add(t).            // (B) The patch proposes to enable (A) above. According to the Javadoc for HashSet, this should make no difference to the set, as it will only add the value if it is not already contained in it. So this code already prevents duplicate Targeters, at least in the Set contained in the InstructionHandle. Duplicate here means that the hashcodes are the same and the objects must compare equal. And of course equal objects must have equal hashcodes. (The reverse is not true) If either the hashcode or the equals() changes whilst an object is in a set, then the object may not be found. Now the hashcode is currently the opcode. One might think that the opcode was immutable once set up, but GOTO may change it to GOTO_W and similarly for other instructions (JSR => JSR_W, perhaps others). I think it's impossible to support changing an Instruction whilst it is in any kind of HASH set. If an Instruction can only be changed when it is not in a Hash, then of course the problem does not occur, but that may be tricky to do with the current design (and probably impossible to enforce). There are other sets that use equals() and not hashes, but they will be equally compromised by changes to the instruction - if the change does not affect the equals() method, then there's no point doing the change! [Later] however it does look like it might be possible to use something like TreeSet or ConcurrentArraySet, which only use equals(). I assume that the InstructionList is supposed to contain all distinct InstructionHandle instances (and the search uses == rather than equals) but I don't know how that is guaranteed. The way that IH instances are generated is rather convoluted once the ih_list cache has been initialised. One change which should help in debugging would be to ensure that the opcode and other mutable fields are only accessed via getter/setters. I will make a start on that. I have created a pull request (https://github.com/apache/commons-bcel/pull/2) which peripherally concerns this issue. A simple solution is remove equals/hashCode and create an InstructionFactory that will only reuse the immutable Instructions. All other Instructions would be newly created. Does anyone have data that shows reusing Immutable instructions has a significant impact on memory usage or execution time? I assume that the intention of re-using Instructions is partly to save space, but also so that BIs with the same target can be updated more easily, as only one instruction has to be changed. Though another way to do this is of course to move the IH to a different part of the list. Changing the design to require use of an Instruction Factory would probably require substantial changes to user code, so I think should be avoided unless absolutely essential. In which case, I would start again and make the Instructions immutable (I'm still not sure it's necessary to be able to change them). Likewise, I'm not sure the IH cache is a good idea. As to considerations of memory usage or time: we need to get the code working properly first. Which means we really need unit tests that properly represent a wide range of existing use cases. This problem is very complicated and there are a number of factors in play. One is that the objects in the HashSet of targeters are modified which violates the basic Set contract. BranchInstructions are added to the set with their target==null. Then the branch target is set with the correct value. This means that there are duplicates in the set if the target is branched to from more than one location. BUT, this turns out to be a good thing because you really do want a separate targeter for each branch so they can be modified independently of each other (more on this later). The problem arises when we replace a branch instruction and, hence, need to remove its targeter from the target set. Since all the branch instructions in the targeters set now compare equal, an arbitrary one is removed and is disposed. The correct solution (ignoring the whole issue of Factories for now) is that the targeter entries really should be the instruction handle of the branch source not the branch instruction itself. OR, and much simpler, we go back to my original solution of changing InstructionComparator to say that two branches are never equal. This works because when we dispose the branch instruction nothing happens BUT we set the target back to null. Then when we dispose the containing InstructionHandle it calls dispose on the instruction again and now it matches how it was originally added to the set and gets deleted. I understand this is nasty but I would really like to adopt this solution for now. I have used it for months and I know it works. I've spent two additional days on this issue and would really like to work on the other open items. Thank you. For the record: I tried replacing the HashSet used for InstructionHandle.targeters with a TreeSet. That fails, because the entries need to be Comparable. The tests work fine with CopyOnWriteArraySet. Using this would avoid the problematic hashCodes. However there is still the issue of equality in the case of mutable targeters. Is there a downside to making BIs unique (apart from the potential space/performance aspect)? Is it likely to affect the way people expect to be able to modify code? We really need some tests that exercise branch instruction replacement. Even a very basic one would be better than nothing. There is no space/performance hit because they were never unique. They are not defined in InstructionConstants so Instruction.readInstruction always creates a new instance for every branch instruction (among others). I guess I hadn't made that clear before. The only purpose of my change to InstructionComparator is to trick the current targeter design into working the way I think it should (via tricking HashSet). Daikon does branch instruction replacement all the time - but that would be the opposite of a very basic test case. OK, I see. Do both patches need to be applied still? But we really need some test code that can potentially expose the problem and test the new code. I realise that it's not possible to provide a copy of everything Daikon does, but even a single sample would help. Seems to me that there are at least two types of branch changes: changing one or more branch instructions to point to a new location changing the position of an Instruction handle within the list by adding/removing instructions earlier in the list I assume it is the first case that is causing problems. I can still repro the Select problem. I'm working on getting a small test case for that, but it might actually cover both pieces. Yes, it’s the first case. Only a problem if more than one branch targets the same location. If we try to move one of them, the targeter stuff gets confused and may change the wrong one. I've deleted both of the old patches and attached a new diff file. Same change to InstructionComparator, but a much cleaner fix to the Select problem. I'll try to create a test case tomorrow. test case. just add the following lines to some existing test InstructionList il = new InstructionList(). InstructionHandle ih = il.append(InstructionConstants.NOP). Instruction i1 = new TABLESWITCH(new int[0], new InstructionHandle[0], ih). Instruction i2 = new TABLESWITCH(new int[0], new InstructionHandle[0], ih). Without the Select fix, it will go boom. I can confirm the issue. This is definitely caused by accessing the class before it has been fully initialsed. Even initialising the targets field in the declaration does not help, as the getTargets() method is invoked before that has been done (and before the ctors). Just shows how bad it is to let the "this" reference escape during class construction. So my new patch only fixes a particular problem I noticed and my original patch fixes all but violates some coding guidelines? What do you recommend we do? I don't follow what you mean about coding guidelines. The new patch passes all tests including the test case you provided. However it is a work-round for the fact that the Select object is not properly constructed. So there may be other nasties that appear in the future. the behaviour may well change with updates to JVMs. So although it works now, it may not be a long-term solution. I never got a chance to try the original patch because I did not have a test case at the time. == I do now agree that trying to re-use branch instructions is a non-starter with the current design. So I wonder why the comparator still tries to compare Select instructions? Should it still try to compare them? I just checked, and always returning false for Selects also fixes the new test case - because it avoids calling getTargets(). Given that the behaviour of getTargets() is effectively undefined during Select construction, it would be safer not to try comparing them, even with the fix for the NPE. It would still be good to fix the construction issue however. There may be other use cases that fail or behave incorrectly because the Select object behaves in other unexpected ways. Having the comparator return false for both branch and select sounds fine. Then we can leave Select as is and close this out? ian.jira.plugin.system.issuetabpanels:all-tabpanel ] I still think the underlying construction sequence problem needs to be addressed at some point, but that can be raised as a separate issue. I've attached my original suggested fix to the constructor. I think it goes a long way towards making sure the select object is initialized before allowing 'this' to be used. Thanks very much. I tried the patch without the change to the comparator and without the getTargets() fix, and the test case passed. I created a new issue (BCEL-261) to track the problem as it is ongoing URL: http://svn.apache.org/r1698243 Log: BCEL-195 addition of hashCode() to generic/Instruction.java breaks Targeters. Never make distinct BranchInstructions compare equal Modified: commons/proper/bcel/trunk/src/changes/changes.xml commons/proper/bcel/trunk/src/main/java/org/apache/commons/bcel6/generic/InstructionComparator.java commons/proper/bcel/trunk/src/test/java/org/apache/commons/bcel6/generic/InstructionHandleTestCase.java I thought better of the equality short-cut check (added as an afterthought). Although that check would make sense for ordinary HashSet usage, the conditions here are different. The test still passed, but I suspect it would cause problems. [We could still add the equality check after rejecting BIs] URL: http://svn.apache.org/r1698244 Log: BCEL-195 addition of hashCode() to generic/Instruction.java breaks Targeters. Never make BranchInstructions compare equal Revert short-cut equality check because that would allow a single BI to be shared. Modified: commons/proper/bcel/trunk/src/main/java/org/apache/commons/bcel6/generic/InstructionComparator.java What remains to be done to close this issue? I'm not sure if there's anything left now. Seems to be fixed];
BCEL-196;[BCEL-196] why is Instruction.setOpcode private?;Won't Fix;Resolved;Unassigned;1423086091000;1425720977000;Bug;[instruction.diff];[];[Am I missing another way to modify an instruction opcode? Deleting and recreating does not appear to be a good alternative due to having to deal with target pointers.];[Each opcode has a dedicated sub-class. Changing the opCode would require changing the sub-class. I think I would have written this differently and tried to make opCode final. A quick look at the code suggests that this would be possible. I could refactor the code that way but I think there are more useful things I could be doing than implementing a refactoring that is more about style than it is substance. markro: what was your use case for changing the opcode? I guess you want to morph an instruction into another one without changing the targeters? Maybe we could provide some helper methods that swap an instruction with another one and modifies the targeters, but I agree with markt the opcode for a given instruction should not change. I must apologize for this request. Some time ago we used setOpcode to, for example, change an 'aload_1' to an 'aload_2'. Later we realized that just incrementing the index with setIndex was good enough, BCEL took care of the details. (well done) Unfortunately, we never undid our change to make setOpcode public and when I diffed our tree with yours this change was still there and I included it in my list. Long story short - go ahead and close this issue.];
